Age,Gender,Education Level,Job Title,Years of Experience,Work Hours,Industry,Salary
31,Female,Phd,Professional,3,48,Self-Employed,22393
29,Male,Diploma,Technician,9,42,Private Sector,28221
26,Female,12Th,Service Worker,8,40,Private Sector,36232
51,Female,Diploma,Machine Operator,31,36,Private Sector,45953
26,Male,Graduation,It Support,4,60,Government,21759
27,Female,Graduation,Professional,5,60,Government,37648
36,Male,12Th,It Support,18,50,Private Sector,46817
28,Female,Graduation,Professional,6,40,Government,49494
53,Female,Graduation,It Support,31,40,Private Sector,49927
40,Male,Graduation,Professional,18,40,Government,27339
38,Female,12Th,Service Worker,20,20,Private Sector,22963
21,Male,10Th,Other,3,40,Other,24414
53,Male,10Th,Service Worker,35,34,Private Sector,32925
34,Male,12Th,Technician,16,40,Government,47546
43,Male,12Th,Transport Worker,25,60,Private Sector,44531
64,Male,10Th,Administrative Assistant,46,40,Private Sector,36324
21,Female,Diploma,Administrative Assistant,1,40,Private Sector,46977
25,Male,Graduation,Other,3,13,Other,38704
38,Female,Post Graduation,Professional,14,57,Government,86436
47,Male,Post Graduation,Security Officer,23,50,Government,108231
48,Male,Phd,Professional,20,40,Private Sector,50032
57,Male,12Th,Transport Worker,39,50,Private Sector,42082
37,Female,Graduation,Administrative Assistant,15,35,Private Sector,25241
37,Male,12Th,Agricultural Worker,19,40,Private Sector,37666
51,Male,12Th,Agricultural Worker,33,55,Self-Employed,66476
32,Female,Iti/Diploma,Administrative Assistant,12,40,Private Sector,28297
49,Male,12Th,Machine Operator,31,40,Private Sector,44253
52,Male,12Th,Sales Representative,34,14,Private Sector,42189
64,Male,Iti/Diploma,Manager,44,45,Government,63017
46,Female,12Th,Administrative Assistant,28,45,Private Sector,46589
24,Male,Diploma,Professional,4,40,Government,36227
39,Male,Graduation,Manager,17,45,Private Sector,72323
23,Female,12Th,Machine Operator,5,40,Private Sector,28097
30,Male,Diploma,Technician,10,44,Private Sector,39201
34,Female,Post Graduation,Professional,10,60,Private Sector,57407
30,Male,Diploma,Administrative Assistant,10,40,Private Sector,38847
25,Female,Graduation,Sales Representative,3,40,Private Sector,47010
58,Male,Graduation,Professional,36,40,Government,29631
32,Male,Diploma,Administrative Assistant,12,50,Private Sector,33715
37,Female,12Th,Service Worker,19,25,Private Sector,44288
35,Female,12Th,Service Worker,17,40,Private Sector,39956
18,Male,10Th,Service Worker,0,30,Private Sector,42230
46,Female,Graduation,Professional,24,40,Private Sector,32571
70,Male,Graduation,Technician,49,45,Private Sector,145611
44,Female,10Th,Administrative Assistant,26,40,Private Sector,44315
45,Female,10Th,Sales Representative,27,40,Private Sector,23737
40,Male,12Th,Professional,22,40,Private Sector,138288
38,Male,Graduation,Professional,16,50,Private Sector,148307
52,Female,12Th,Machine Operator,34,40,Private Sector,25316
47,Male,12Th,Technician,29,40,Private Sector,34694
49,Female,Graduation,It Support,27,35,Private Sector,32131
59,Male,12Th,Sales Representative,41,40,Government,31809
22,Female,Iti/Diploma,Administrative Assistant,2,37,Private Sector,47045
44,Male,Diploma,Manager,24,40,Government,54725
70,Female,Graduation,Professional,52,20,Private Sector,40337
50,Male,10Th,Service Worker,32,40,Government,32307
33,Male,Diploma,Security Officer,13,40,Government,22952
43,Male,12Th,Technician,25,48,Private Sector,69756
27,Female,12Th,Administrative Assistant,9,40,Private Sector,50218
37,Male,12Th,Technician,19,40,Self-Employed,37384
40,Male,12Th,Transport Worker,22,55,Private Sector,46931
49,Female,Diploma,Manager,29,40,Self-Employed,42117
48,Male,Diploma,Technician,28,45,Self-Employed,23638
49,Female,12Th,Professional,31,40,Private Sector,39122
22,Male,Diploma,It Support,2,40,Private Sector,34017
42,Female,12Th,Manager,24,40,Private Sector,46726
36,Female,Diploma,Professional,16,40,Private Sector,24579
57,Male,Diploma,Other,37,50,Other,28569
30,Female,12Th,Service Worker,12,40,Government,23475
40,Male,12Th,Technician,22,40,Government,26867
42,Male,12Th,Machine Operator,24,45,Private Sector,49885
56,Male,12Th,Machine Operator,38,40,Private Sector,124630
55,Female,Diploma,Professional,35,40,Private Sector,41676
25,Male,12Th,Service Worker,7,40,Private Sector,27988
52,Male,12Th,Other,34,40,Other,35160
33,Female,Diploma,Administrative Assistant,13,35,Private Sector,25005
55,Male,12Th,Sales Representative,37,40,Private Sector,27908
47,Male,Graduation,Sales Representative,25,60,Private Sector,62530
23,Female,Iti/Diploma,Sales Representative,3,65,Private Sector,34595
55,Female,Graduation,Sales Representative,33,50,Self-Employed,36202
43,Female,12Th,Manager,25,50,Private Sector,27463
31,Male,Iti/Diploma,Sales Representative,11,50,Private Sector,32464
62,Female,Iti/Diploma,Professional,42,40,Government,43434
42,Male,12Th,Administrative Assistant,24,10,Government,22628
38,Male,12Th,Technician,20,40,Self-Employed,147298
29,Male,12Th,It Support,11,42,Private Sector,34365
26,Male,Diploma,Service Worker,6,60,Private Sector,31208
26,Female,12Th,Administrative Assistant,8,52,Private Sector,51641
37,Male,12Th,Agricultural Worker,19,72,Self-Employed,20470
70,Male,12Th,Sales Representative,52,45,Self-Employed,97696
61,Male,10Th,Service Worker,43,48,Private Sector,40152
28,Female,10Th,Service Worker,10,80,Self-Employed,36703
60,Male,Graduation,Manager,38,60,Self-Employed,79502
51,Male,12Th,Security Officer,33,80,Self-Employed,41789
34,Male,12Th,Technician,16,43,Private Sector,69500
35,Male,12Th,Machine Operator,17,40,Private Sector,33541
27,Male,10Th,Technician,9,60,Government,26184
44,Female,12Th,Service Worker,26,40,Private Sector,41133
25,Female,12Th,Service Worker,7,20,Private Sector,26233
32,Female,10Th,Service Worker,14,40,Private Sector,21654
36,Male,Diploma,Professional,16,20,Private Sector,122726
27,Male,Post Graduation,Service Worker,3,30,Private Sector,20848
40,Male,Phd,Professional,12,60,Private Sector,96904
43,Male,Diploma,It Support,23,40,Private Sector,88457
25,Male,Graduation,It Support,3,40,Private Sector,41094
41,Male,12Th,Transport Worker,23,50,Private Sector,26025
30,Male,Graduation,Professional,8,45,Private Sector,106066
26,Male,Graduation,Manager,4,45,Private Sector,94010
52,Male,12Th,Machine Operator,34,40,Private Sector,21083
32,Female,Graduation,Professional,10,45,Private Sector,23921
33,Male,12Th,Service Worker,15,40,Private Sector,33816
35,Male,12Th,Technician,17,55,Private Sector,38000
48,Female,12Th,Service Worker,30,44,Private Sector,21198
62,Male,10Th,Sales Representative,44,10,Self-Employed,27782
40,Female,Iti/Diploma,Professional,20,10,Self-Employed,35278
41,Female,Diploma,Other,21,20,Other,47833
28,Female,10Th,Service Worker,10,40,Private Sector,21742
23,Female,Diploma,Service Worker,3,30,Private Sector,40127
50,Male,Graduation,Manager,28,40,Government,126266
51,Female,Diploma,Administrative Assistant,31,35,Government,33353
63,Male,Diploma,Service Worker,43,48,Self-Employed,27276
63,Female,12Th,Manager,45,40,Government,38023
40,Male,12Th,Sales Representative,22,60,Private Sector,82598
20,Female,12Th,Other,2,40,Other,35517
61,Male,Diploma,Other,41,30,Other,70142
40,Male,12Th,Agricultural Worker,22,40,Private Sector,45367
41,Female,Graduation,Professional,19,15,Private Sector,54520
41,Male,Graduation,Service Worker,19,40,Private Sector,33554
27,Female,Graduation,Other,5,24,Other,63624
20,Female,Diploma,Professional,0,15,Government,43015
28,Male,Graduation,Administrative Assistant,6,40,Private Sector,99285
35,Male,12Th,Technician,17,40,Private Sector,33391
31,Male,Graduation,Manager,9,40,Private Sector,34692
34,Male,Graduation,Sales Representative,12,50,Private Sector,75273
57,Male,Post Graduation,Manager,33,50,Private Sector,127902
28,Female,12Th,Machine Operator,10,40,Private Sector,38984
38,Male,Diploma,It Support,18,40,Private Sector,141989
37,Male,Iti/Diploma,Service Worker,17,40,Private Sector,24274
43,Female,Diploma,Administrative Assistant,23,40,Government,44061
26,Male,12Th,Manager,8,40,Self-Employed,47002
26,Male,Diploma,Transport Worker,6,65,Private Sector,21733
27,Male,Iti/Diploma,Transport Worker,7,50,Private Sector,30868
33,Male,Graduation,Professional,11,45,Private Sector,27501
45,Female,Graduation,Professional,23,40,Private Sector,24093
65,Male,Graduation,Service Worker,43,20,Private Sector,47280
57,Male,Diploma,Sales Representative,37,45,Self-Employed,132614
59,Female,12Th,Service Worker,41,38,Private Sector,26913
18,Male,Diploma,Service Worker,0,26,Private Sector,20408
44,Male,12Th,Service Worker,26,40,Government,32033
37,Male,Diploma,Technician,17,40,Private Sector,30298
27,Male,12Th,Service Worker,9,40,Private Sector,45484
43,Female,Graduation,Professional,21,45,Government,59929
59,Male,Post Graduation,Professional,35,40,Self-Employed,132770
19,Male,12Th,Agricultural Worker,1,40,Private Sector,30424
36,Male,12Th,Manager,18,80,Government,22307
68,Male,Diploma,Sales Representative,48,40,Self-Employed,66682
63,Female,12Th,Sales Representative,45,30,Private Sector,21593
37,Male,Diploma,Manager,17,57,Private Sector,20038
46,Female,Post Graduation,Professional,22,60,Government,48147
31,Female,Iti/Diploma,Administrative Assistant,11,35,Private Sector,30232
23,Male,12Th,Service Worker,5,40,Private Sector,39804
22,Male,Diploma,Sales Representative,2,30,Private Sector,32982
49,Male,12Th,Sales Representative,31,44,Private Sector,45016
36,Female,12Th,Administrative Assistant,18,40,Private Sector,49352
38,Male,Diploma,Manager,18,50,Private Sector,28693
46,Male,Post Graduation,Manager,22,45,Government,131409
24,Female,Iti/Diploma,Administrative Assistant,4,40,Private Sector,38058
26,Female,Graduation,Administrative Assistant,4,40,Private Sector,29801
47,Female,10Th,Machine Operator,29,40,Private Sector,20894
40,Male,Diploma,Service Worker,20,40,Private Sector,107264
31,Female,Post Graduation,Professional,7,50,Government,34845
42,Male,10Th,Agricultural Worker,24,35,Private Sector,34587
48,Male,Iti/Diploma,Technician,28,70,Self-Employed,134540
56,Female,Diploma,It Support,36,38,Private Sector,39081
50,Male,12Th,It Support,32,40,Private Sector,83290
18,Male,10Th,Service Worker,0,20,Private Sector,49156
21,Male,12Th,Service Worker,3,25,Private Sector,40728
50,Female,12Th,Administrative Assistant,32,40,Private Sector,29019
49,Female,12Th,Sales Representative,31,32,Private Sector,35761
34,Female,12Th,Sales Representative,16,15,Private Sector,34529
32,Male,12Th,Sales Representative,14,60,Self-Employed,57338
28,Male,Diploma,Administrative Assistant,8,40,Private Sector,102367
62,Male,Graduation,Manager,40,50,Self-Employed,109837
23,Male,Graduation,Professional,1,15,Private Sector,21538
24,Female,Post Graduation,Professional,0,40,Government,20666
31,Female,Iti/Diploma,Professional,11,40,Private Sector,33930
36,Male,12Th,Transport Worker,18,40,Private Sector,22476
58,Female,Iti/Diploma,Service Worker,38,35,Private Sector,41663
46,Female,10Th,Other,28,40,Other,39663
39,Male,Post Graduation,Professional,15,40,Private Sector,120064
48,Female,12Th,Other,30,18,Other,30198
21,Male,12Th,Technician,3,42,Private Sector,27612
39,Male,12Th,Service Worker,21,40,Private Sector,42990
21,Female,Diploma,Sales Representative,1,35,Private Sector,31012
33,Male,Iti/Diploma,Professional,13,40,Private Sector,52864
37,Male,12Th,Technician,19,50,Private Sector,121674
29,Female,12Th,Service Worker,11,40,Government,33479
30,Female,Graduation,Other,8,40,Other,118757
43,Female,12Th,Machine Operator,25,40,Private Sector,23865
22,Male,12Th,Technician,4,40,Private Sector,29465
25,Female,Post Graduation,Professional,1,40,Private Sector,94824
69,Male,Diploma,Service Worker,49,40,Government,26618
18,Female,12Th,Service Worker,0,25,Private Sector,44338
18,Male,12Th,Other,0,12,Other,23888
54,Female,12Th,Service Worker,36,40,Private Sector,21183
65,Male,12Th,Other,47,45,Other,28486
28,Male,12Th,Machine Operator,10,40,Private Sector,28236
27,Female,Iti/Diploma,It Support,7,38,Government,26250
35,Male,Iti/Diploma,Technician,15,45,Private Sector,109806
38,Female,Iti/Diploma,It Support,18,40,Private Sector,97051
33,Male,12Th,It Support,15,40,Government,47743
26,Male,12Th,Technician,8,40,Private Sector,24971
56,Female,Diploma,Sales Representative,36,60,Self-Employed,123472
38,Male,Graduation,Professional,16,70,Private Sector,89713
51,Female,Diploma,Professional,31,60,Self-Employed,39957
26,Female,Diploma,Service Worker,6,50,Private Sector,29431
33,Male,Graduation,Manager,11,55,Private Sector,146047
44,Male,10Th,Service Worker,26,50,Private Sector,25997
36,Female,10Th,Sales Representative,18,40,Private Sector,25392
42,Male,Diploma,Technician,22,40,Private Sector,48832
44,Male,Iti/Diploma,Professional,24,40,Private Sector,25886
44,Male,Graduation,Transport Worker,22,55,Private Sector,118351
21,Female,Diploma,Sales Representative,1,20,Private Sector,37847
41,Male,Diploma,Sales Representative,21,50,Private Sector,99208
41,Male,Phd,Manager,13,50,Private Sector,102739
62,Male,Iti/Diploma,Professional,42,50,Private Sector,129407
27,Male,12Th,Technician,9,45,Private Sector,26249
38,Male,Graduation,Professional,16,40,Private Sector,129915
60,Female,Diploma,Transport Worker,40,30,Private Sector,49973
24,Male,12Th,Machine Operator,6,40,Private Sector,26126
24,Male,12Th,Other,6,40,Other,28596
22,Male,12Th,Service Worker,4,40,Private Sector,42063
32,Female,Diploma,Other,12,40,Other,48277
22,Male,10Th,Machine Operator,4,24,Private Sector,40926
51,Male,Graduation,Professional,29,40,Private Sector,33195
31,Male,Post Graduation,Manager,7,48,Private Sector,84542
42,Male,Post Graduation,Manager,18,55,Government,109130
48,Female,Iti/Diploma,Other,28,40,Other,63416
49,Male,12Th,Machine Operator,31,43,Private Sector,121216
37,Female,Graduation,It Support,15,42,Government,24608
37,Male,Post Graduation,Professional,13,45,Self-Employed,87498
66,Male,Graduation,Service Worker,44,40,Private Sector,66212
18,Female,12Th,Other,0,24,Other,42094
46,Female,Iti/Diploma,Machine Operator,26,40,Private Sector,31318
52,Male,12Th,Technician,34,40,Private Sector,137433
23,Male,12Th,Technician,5,40,Private Sector,39739
67,Male,12Th,Manager,49,38,Private Sector,99618
19,Female,Diploma,Sales Representative,0,25,Private Sector,25456
37,Female,Graduation,Professional,15,45,Private Sector,33551
42,Male,12Th,Manager,24,60,Self-Employed,149940
39,Male,Diploma,Service Worker,19,40,Self-Employed,39332
54,Male,12Th,Sales Representative,36,40,Private Sector,51921
46,Male,12Th,Machine Operator,28,40,Private Sector,48701
47,Female,12Th,Other,29,32,Other,41533
33,Female,12Th,Service Worker,15,40,Private Sector,30743
69,Female,Diploma,Agricultural Worker,49,14,Self-Employed,44231
21,Male,Diploma,Service Worker,1,40,Private Sector,25704
27,Male,12Th,Service Worker,9,48,Private Sector,37225
39,Male,12Th,Manager,21,40,Private Sector,51945
23,Male,Diploma,Administrative Assistant,3,40,Private Sector,21125
26,Female,Iti/Diploma,Professional,6,36,Private Sector,28455
42,Female,Phd,Professional,14,40,Private Sector,25229
36,Male,12Th,Technician,18,40,Private Sector,30718
24,Male,12Th,Transport Worker,6,40,Private Sector,23155
35,Male,10Th,Service Worker,17,40,Private Sector,35562
42,Female,12Th,Service Worker,24,40,Private Sector,45861
37,Male,Iti/Diploma,Technician,17,44,Private Sector,110873
41,Male,Phd,Professional,13,50,Private Sector,123320
27,Female,Iti/Diploma,Machine Operator,7,40,Private Sector,28780
42,Male,Post Graduation,Professional,18,50,Self-Employed,103456
44,Female,Graduation,Other,22,16,Other,111917
18,Female,12Th,Administrative Assistant,0,16,Private Sector,21141
41,Male,Graduation,It Support,19,40,Private Sector,61034
31,Male,12Th,Service Worker,13,40,Private Sector,42883
26,Male,Diploma,Technician,6,40,Private Sector,40141
67,Female,10Th,Machine Operator,49,34,Private Sector,34788
37,Male,Diploma,Manager,17,60,Private Sector,83928
51,Male,12Th,Technician,33,40,Private Sector,27805
26,Male,Diploma,Technician,6,40,Private Sector,29171
40,Male,Iti/Diploma,Professional,20,40,Private Sector,103721
25,Male,12Th,Service Worker,7,40,Private Sector,23610
38,Male,Iti/Diploma,Machine Operator,18,40,Private Sector,104737
43,Male,12Th,Transport Worker,25,40,Private Sector,40270
23,Female,Diploma,Agricultural Worker,3,40,Private Sector,47889
44,Male,Graduation,Manager,22,50,Private Sector,128359
60,Female,Post Graduation,Professional,36,25,Government,22847
38,Female,Post Graduation,Professional,14,55,Government,40620
21,Male,Diploma,Professional,1,20,Government,28846
18,Female,Diploma,Administrative Assistant,0,25,Private Sector,22512
49,Female,Graduation,Manager,27,60,Private Sector,51279
43,Female,10Th,Service Worker,25,40,Private Sector,25123
26,Female,12Th,Other,8,65,Other,26243
36,Male,12Th,Transport Worker,18,25,Private Sector,66224
